A001,A002,A003,A004,A005,A006,A007,A008,A009,A010,A011,A012,A013,A014,A015,A016,A017,A018,A019,A020,A021,A022,A023,A024,A025,A026,A027,A028,A029,A030,A031,A032,A033,A034,A035,A036,A037,A038,A039,A040,A041,A042,A043,A044,A045,A046,A047,A048,A049,A050
-0.008545917373,0.003463142899,0.001438771505,-0.0007060293012,-0.003322447676,0.0001855240975,0.0006064714974,-0.005847164251,0.0004504521522,-0.0002069643033,0.002069531701,-0.003316644272,-0.006917394431,-0.0009623471089,0.000183284104,-0.009543642067,-0.0004764969864,0.000682248805,-0.01030864259,-0.002459688226,-0.004912617177,0.01889189774,-0.0004252715886,-0.01490519167,0.001527510581,0.001420110574,0.001960112318,0.007293300833,-0.0004025833278,-0.01830349476,-0.001170086331,-0.001191131803,0.002682527917,-0.005121766266,0.004983477098,0.003297131689,-0.002520551816,0.0009431451006,0.00119104897,-0.008748695937,0.0009950999767,-0.0006988618272,0.004293239579,0.001248266952,0.007392877297,-0.002041566096,-0.001732409066,0.0002840931239,-0.008480837468,-0.007759181756
0.003284550286,0.0001538345324,-0.001920137899,-0.00198294594,0.00460601827,0.0007922537487,-0.0001148308458,-0.00798562832,-0.003489325266,-0.0000381469776,0.0009372699621,-0.001340709858,0.002144751469,0.007324913383,0.000581228798,0.0110643919,0.005321644753,0.004859238636,0.006631115032,0.01319322299,0.0004528232473,0.004608760198,-0.008261085225,-0.004350969995,0.01074637255,-0.00318386285,0.0006542348716,-0.003166437622,-0.00271858833,-0.0006161557751,0.002577777819,0.003637076783,-0.004740446797,0.004399530143,0.001708652792,0.0009256319988,0.006628447143,-0.00734814096,0.00004772677308,-0.00759847789,0.0106234878,0.0008688556022,-0.0006273001537,0.008862367027,0.001622772208,0.002240659414,0.002290331415,-0.00008907374802,-0.003560708686,-0.008022789344
-0.01158046176,0.0002207266239,-0.00009370816562,0.01788481791,-0.008777944068,-0.002001713666,-0.00003272318348,-0.007745364484,-0.002529574679,0.001427312207,0.0008718256324,-0.0005042734643,-0.007117622025,0.001125745056,0.0002060411139,0.00691489441,-0.001239258975,-0.0005349123659,0.009973950185,0.005596562208,0.01434202959,-0.001359929442,-0.01510719904,0.02483852502,-0.006213400342,-0.00246597702,-0.004582237683,-0.003416721693,0.002383043845,0.008243363285,-0.004020395748,-0.003025446366,0.005586460533,0.005737594323,-0.003220988243,0.005223231743,-0.003461339259,-0.001134185235,0.0001139592266,0.01352765523,0.01458579944,-0.004019910281,0.002454184332,0.004390774089,0.006165591703,-0.002376896859,-0.002921425342,-0.000001640476468,0.01033394837,0.006565581198
-0.0055994776,-0.004220373447,0.0001588614708,0.005858844414,-0.005998348102,0.004491457957,0.00123209536,0.01077824853,-0.004739628203,0.00174068986,-0.002281791118,0.0002525966132,0.002218599894,0.001704080526,-0.001699927557,0.002320781542,0.001124480481,0.0007620419391,0.001763018652,-0.01044127144,-0.005427450888,-0.005260851038,-0.0005781776398,-0.003115343281,-0.007571181168,-0.001647235779,0.0004354324994,0.001271675946,-0.007107660029,-0.006239125977,0.0009454780673,0.02130928972,-0.004693163568,0.01223364628,0.006974763181,-0.004948737116,0.01187724862,0.004950126525,0.0009397540052,-0.004699878982,-0.0001547410512,-0.001367597833,-0.005455498159,0.004068466454,-0.002998896267,-0.001164754483,0.01523291135,0.001428789263,-0.001127006532,0.005915947197
0.01852786049,0.003020276546,-0.004615342956,-0.008139660198,-0.002052115286,-0.008895755426,0.0002431679378,0.008233159961,-0.0004474167672,0.0004721398282,0.00001285222539,0.005216236246,0.003298328051,-0.0007743536673,0.001220248286,-0.005756939645,-0.001260877384,0.002024766386,-0.003231457162,-0.0117797283,0.006959288994,-0.01420865294,0.01043741575,0.0002033643732,-0.008457299897,-0.002769914084,-0.003871916822,0.0003145612667,-0.002361656183,-0.01067147485,-0.0007639387408,-0.007376932368,-0.006976962282,-0.003151212224,-0.0105148879,-0.004325845473,-0.002001573808,-0.003283398912,-0.0003633741812,-0.004968392391,-0.004748637443,-0.003798667984,-0.001434732288,-0.01256399032,0.004355771166,-0.002128262575,-0.004994108389,-0.0003358835703,-0.002604071388,0.0006082847768
0.02466246882,0.0005746101975,-0.000008050960934,0.01672937761,0.004012614472,-0.01065574527,-0.0000007971692385,-0.001890858765,-0.01654367329,0.002413665658,-0.001706668987,-0.008396233675,-0.0168053032,0.001213841595,-0.00274439415,-0.002076326672,0.002346405912,0.001527688327,0.0129590772,-0.001484754015,-0.001812600254,-0.01014375085,0.009130101944,0.02081839933,0.008763647152,0.002459314826,-0.001337782597,-0.0006971603017,0.003820970291,-0.001581751537,-0.001236525626,-0.0148819039,-0.009244367447,-0.01334769549,-0.02031576023,0.006085257472,-0.01846819052,-0.001450484214,0.0009302883505,-0.001776550399,0.003334036745,0.004674354752,0.005405909251,-0.01912420727,0.003042298693,-0.00275690043,-0.01514376472,0.0002900970315,-0.001230513478,0.01231787676
0.02034804703,0.004633514026,0.007646573076,0.009244027796,0.004990768404,0.006816846623,0.001659846005,0.01894657016,0.003206412797,0.002653889434,0.003661453305,0.01460456332,0.004271435771,-0.001548149506,0.007270921482,0.01569523289,-0.001004086172,-0.002177255686,-0.001482190089,0.008298928039,0.0112919271,0.02042553744,0.01079213292,0.01456942938,0.007048802511,0.005205571462,0.003538566601,0.002838530729,0.00639885121,-0.006384597722,0.000219390596,0.01218268963,0.009340958557,0.01020963527,0.01004617136,-0.0005987132074,0.0165047175,0.01613073213,0.001703463597,0.01387740167,-0.01062567853,0.00009028942493,0.003161969891,0.002195402055,0.01049329587,0.001452312168,0.01204459797,0.001174302882,0.005326254235,-0.001738612937
-0.001741385377,-0.002112364968,0.0005474207357,-0.00352281261,-0.001278049431,0.01014349819,0.001077333144,-0.0022351442,0.003524541657,-0.0006045573751,0.005285596989,0.01006233879,0.003171255795,0.0009618893223,-0.003168485592,0.005430931563,0.00009626792141,0.00007752956088,-0.00004490632617,0.001356591818,0.006764724996,0.002028426865,0.005489851466,0.009027456093,-0.0003683008626,-0.00007231594715,-0.001786924747,0.001783988578,-0.00153726248,0.007638289431,0.001943851013,0.007702623402,0.00735447448,0.003816884252,0.007260182223,-0.005644918831,0.01371759221,0.008532176679,0.0005330989098,0.01062479314,-0.01412465961,-0.001108733425,-0.004630647656,0.005379266906,0.004020984453,-0.001879624795,0.01570277533,0.0004751066305,0.01351829928,0.001635659654
0.01739157,0.003673063343,-0.0006411765052,0.009186253637,0.005415426763,0.01512990269,0.0003255060951,0.02570359606,0.01061665681,0.00005352772184,0.0001363617329,0.01311157579,0.01146806704,0.002203098822,-0.001357085508,0.01815627753,0.0007002921967,-0.001394615389,0.0207395471,0.008980568228,0.01211985052,0.001792411195,0.02446310138,0.0009669869852,0.01139907478,0.003009457091,0.00397562134,0.002698805357,0.002112409501,0.01387663744,-0.003030054122,0.01307632891,0.003174296628,0.01418025995,0.009609821809,-0.002868379452,0.006441819375,0.006080823491,-0.0009473885741,0.01603798891,0.02453069696,0.002478871004,0.001845935967,0.002763776249,-0.00008611736169,0.00006760914009,0.01552787254,-0.0002670821406,0.01514610252,0.01193570867
-0.0116935754,0.0004578240215,-0.001028574668,-0.01305704781,-0.003871569516,0.004378416441,-0.0005918007167,-0.004329742649,0.0008857471605,0.001263747597,-0.001057134808,0.002115185716,0.00500560967,-0.0001889256662,-0.002898480232,0.02696125296,0.0008348174244,0.0002843373815,0.007783997045,-0.01316901641,-0.008237071234,0.001549782129,-0.01404802556,-0.009020305467,-0.001217230263,0.005429111094,0.003551345725,0.002794582542,0.001315694873,-0.006847455295,-0.0006773492023,0.003406361196,-0.002649557268,0.0007016412675,0.0100861813,-0.00524858954,0.002985810043,0.0004388525126,-0.001288359437,-0.008251133204,0.001756572909,0.001590061251,-0.00007483693033,-0.005212604555,0.006274008772,0.001127495342,0.007999980643,-0.0005229618586,-0.005976338542,-0.005644454857
